Year,Month,Mean_Amplitude,Std_Amplitude,SEM_Amplitude,RMS_Amplitude,Active_Days,Total_Days,Active_Pct,MC_Phase45_Days,Mean_RMM1,Mean_RMM2
1976,12,1.4740346477419353,0.5416239682897608,0.09727853640962285,1.5673772845500986,25.0,31.0,80.64516129032258,4.0,-0.30428168722258064,0.32972428580967733
1977,1,0.8400428006451612,0.33983177085253685,0.06103558784226364,0.904119569754624,10.0,31.0,32.25806451612903,0.0,-0.09708973792258065,0.0759392232806451
1977,2,1.0397052060714285,0.46614064310117953,0.0880923012589598,1.1360078173770258,13.0,28.0,46.42857142857143,3.0,0.4130739179250001,-0.7617250623928571
1977,3,1.674077729032258,0.3313566270560157,0.05951340708096912,1.7055179892083685,31.0,31.0,100.0,6.0,-0.5085175106451614,0.8851696764967742
1977,4,2.0095004926666666,0.5087718980630613,0.0928886150646192,2.0708241787939516,27.0,30.0,90.0,6.0,-0.15576745200000003,-0.17096421897666664
1977,5,1.3203353893548386,0.3632755944855592,0.06524622286653506,1.3678441535252766,24.0,31.0,77.41935483870968,2.0,-0.27722822552903226,0.19287613193612904
1977,6,1.1449766080000001,0.4852911487621889,0.08860163637821537,1.2404147217625294,22.0,30.0,73.33333333333333,6.0,-0.16441884035,-0.3861304740173333
1977,7,1.0709987806451615,0.33577072993319185,0.06030620336140159,1.1207780926924937,17.0,31.0,54.83870967741935,12.0,0.8632978048387097,-0.19637418422161287
1977,8,0.8956241280645161,0.38180700213290286,0.06857456193401751,0.9711934385613388,15.0,31.0,48.38709677419355,5.0,0.044232823868709664,-0.20481010779280648
1977,9,1.79931732,0.36619305960581766,0.06685739971598006,1.834985085241477,30.0,30.0,100.0,6.0,-0.2596169380883333,0.6653459636666668
1977,10,0.6892718716129032,0.45130053342818327,0.08105596861121349,0.8198767068418369,6.0,31.0,19.35483870967742,0.0,-0.5663279531548387,-0.109637244753871
1977,11,1.3839367443333335,0.5776334636768775,0.10546095934188894,1.4959342621686227,24.0,30.0,80.0,6.0,-0.13110565899999999,-0.3093376839866667
1977,12,0.8505023864516128,0.35672871757436103,0.0640703690615672,0.9200568868882247,10.0,31.0,32.25806451612903,0.0,-0.5766723583419354,0.40200938841612893
1978,1,1.6989839889612903,1.0118922865984417,0.181741219753077,1.9691223231345747,21.0,31.0,67.74193548387096,12.0,0.8418588545096775,-0.5142628555129032
1978,2,1.7901202278571429,0.7163361746528467,0.13537481237505447,1.9233672570453104,22.0,28.0,78.57142857142857,0.0,-0.9119173936214285,1.1746814028571428
1978,3,2.25892309375,0.3309711126765123,0.08274277816912808,2.2815409383932286,16.0,16.0,100.0,3.0,-0.5054256375,-1.27703536188875
1979,1,1.7195324841935486,0.6320043359418871,0.11351132963907395,1.8284793197872793,27.0,31.0,87.09677419354838,0.0,-0.7500286344967743,1.106029360629032
1979,2,1.0634150746428572,0.45472877598037165,0.08593566108777605,1.153362450765451,15.0,28.0,53.57142857142857,5.0,0.4582118528321428,-0.7453763721321429
1979,3,1.3896006751612902,0.5957225983194449,0.10699493719533901,1.5081205303196923,21.0,31.0,67.74193548387096,14.0,0.6365077453870968,-0.3226274574209677
1979,4,1.8449910066666668,0.22927511933540626,0.04185971824489696,1.858711020846329,30.0,30.0,100.0,7.0,0.038630108986666606,-0.20659311701000002
1979,5,1.6778570587096773,0.48978422769654684,0.08796784414338898,1.7456673673867418,28.0,31.0,90.3225806451613,7.0,-0.11405252258419357,0.40947301364516125
1979,6,1.6397961300000001,0.37971013455469455,0.06932526866964268,1.6817565642418058,29.0,30.0,96.66666666666667,8.0,-0.09482992499999998,-0.72848123582
1979,7,1.2626934848387095,0.38259872390010724,0.06871675936113743,1.317594257412736,23.0,31.0,74.19354838709677,2.0,-0.6870108777419355,0.14910435999096774
1979,8,2.2490532483870975,0.34385105466315974,0.0617574725250019,2.274348275102308,31.0,31.0,100.0,7.0,-0.5432270767741936,0.6399448058064515
1979,9,1.8216750099999999,0.7108922980265607,0.12979058252861086,1.9511591698625892,30.0,30.0,100.0,9.0,0.19599796933366662,-0.5571419086666667
1979,10,1.8901715967741934,0.6860365183389061,0.12321579607765634,2.007040766238549,31.0,31.0,100.0,5.0,-0.1020508554967742,0.85968938
1979,11,1.4925573770000002,0.4531766276903417,0.08273835384004015,1.5576427524711023,24.0,30.0,80.0,4.0,0.26036003849666667,-1.301191646
1979,12,1.0625697770967744,0.2621511885710461,0.047083743399980754,1.0934170741195444,18.0,31.0,58.064516129032256,5.0,0.28275640504177413,0.1492282848483871
1980,1,0.7821294493548385,0.1955015281566452,0.0351131110112703,0.8054280802745811,3.0,31.0,9.67741935483871,1.0,0.5722166965387097,-0.11478457295806453
1980,2,0.6974407365931036,0.3161476862028253,0.05870715150332612,0.7634961760960538,5.0,29.0,17.24137931034483,0.0,-0.10107213346551723,0.4667435283448277
1980,3,1.4219328212903226,0.49979722398888804,0.0897662313666679,1.5045372169128555,23.0,31.0,74.19354838709677,7.0,0.37417706575483867,0.473863895151613
1980,4,1.694524613333333,0.5230438703513032,0.09549430878540544,1.7708386127747924,26.0,30.0,86.66666666666667,7.0,-0.00591932633333336,-0.029087898636666696
1980,5,0.5559942336387097,0.30859464631366806,0.05542523465501213,0.6334731935420715,4.0,31.0,12.903225806451612,0.0,-0.0865716646451613,-0.25386449598709676
1980,6,0.6750717646666667,0.2374687504355893,0.043355663772045666,0.7143063637561217,3.0,30.0,10.0,0.0,0.13389921139,-0.29763468488333333
1980,7,0.7928555761290322,0.3227670819063332,0.057970679230087765,0.8540713987195869,10.0,31.0,32.25806451612903,4.0,-0.1737440293548387,-0.0976400483864516
1980,8,1.1629214538709676,0.35311968589103465,0.06342216783605917,1.2136957811017237,20.0,31.0,64.51612903225806,9.0,0.08128798742064519,-0.3186144225451612
1980,9,1.1391963003333332,0.405067684598165,0.07395490272360097,1.206805167440882,19.0,30.0,63.333333333333336,8.0,-0.00984929999999999,0.2507890865938666
1980,10,1.1071735209677418,0.429436778517103,0.07712912230696953,1.185031750953286,19.0,31.0,61.29032258064516,10.0,0.3701541933064516,-0.026261610048387073
1980,11,0.7862608527033335,0.33463278217052644,0.061095307758503296,0.8523218821354135,8.0,30.0,26.666666666666668,0.0,-0.36295337141,-0.22033411695366667
1980,12,0.45220313451612903,0.21154307953579513,0.037994258691700554,0.4977897002471708,2.0,31.0,6.451612903225806,0.0,0.0006654677322580591,-0.10036275504516129
1981,1,0.829369705483871,0.4930567061519106,0.08855559862474072,0.9607897427678901,9.0,31.0,29.032258064516128,0.0,-0.20119228842193543,0.540976979616129
1981,2,1.5617196099999997,0.3016530169447961,0.05700706179059168,1.5895637381987717,27.0,28.0,96.42857142857143,0.0,-0.27645086923,1.4802118885714284
1981,3,2.681950648387097,0.315890559216381,0.05673561929546493,2.6998939229697836,31.0,31.0,100.0,0.0,-1.5190577741935483,-0.5424354680032258
1981,4,1.8680893193333332,0.7669685353058265,0.1400286558945662,2.014544716476853,28.0,30.0,93.33333333333333,9.0,0.45600339732,0.20942653066666667
1981,5,1.3846508461290323,0.6475008961432112,0.11629459401440885,1.524136130270236,23.0,31.0,74.19354838709677,7.0,0.10227522612903223,-0.709243595132258
1981,6,0.9336480726666668,0.2962588887601987,0.05408922541179151,0.9780298607189667,16.0,30.0,53.333333333333336,8.0,0.58655471723,0.24683208563
1981,7,1.4045889706451613,0.44019309689475317,0.07906101411788354,1.4698263486066914,26.0,31.0,83.87096774193549,5.0,0.4989097655032258,-0.9901977009677421
1981,8,1.4383230925806454,0.5908507771512639,0.10611993228300742,1.551327341176985,22.0,31.0,70.96774193548387,1.0,-0.21498645569870967,0.4409533980741936
1981,9,1.8157109833333331,0.29162942445727025,0.0532440047358319,1.8382108617256807,30.0,30.0,100.0,13.0,0.6736397606666668,-0.5618736893333335
1981,10,0.7776436432258065,0.40880215053177443,0.07342303371545444,0.8754758090598096,11.0,31.0,35.483870967741936,0.0,-0.27097214535677416,-0.08321380050645161
1981,11,0.7100266360000002,0.2803610687950918,0.05118669387510984,0.7616561396690362,7.0,30.0,23.333333333333332,4.0,0.34968543299430005,-0.28963628590000007
1981,12,1.3702251690322582,0.40169470264389173,0.07214649839091171,1.4260682069072206,25.0,31.0,80.64516129032258,5.0,0.09424416381612903,0.7525994487554839
1982,1,0.9918782558064516,0.4365104639088517,0.07839959370819694,1.0808410443492416,12.0,31.0,38.70967741935484,5.0,0.09106418038064518,-0.2580719106677419
1982,2,0.9554450314285715,0.3262960272658429,0.061664152995269374,1.0077409576505223,16.0,28.0,57.142857142857146,2.0,-0.22233946009642855,0.4511771903785714
1982,3,0.8262813755225805,0.38556411765685206,0.0692493598024459,0.9091782699377203,6.0,31.0,19.35483870967742,0.0,0.19353737492903222,-0.0671925318964516
1982,4,1.1483473650000002,0.43496195772938534,0.0794128253016643,1.2253926630071807,18.0,30.0,60.0,3.0,-0.11600082193999997,0.06816458126333333
1982,5,1.4055054783870966,0.5131601125509356,0.09216627700280461,1.4934136494196353,22.0,31.0,70.96774193548387,1.0,-0.6458652086483871,-0.06487224577677415
1982,6,1.0878709756666667,0.2622090691453768,0.04787260731778491,1.1180004781343464,19.0,30.0,63.333333333333336,5.0,0.3157888942666667,0.8006628223066666
1982,7,0.8223303216129032,0.3377355589701031,0.06065909707400702,0.8869120247121441,8.0,31.0,25.806451612903224,0.0,-0.4009789480870967,0.5446581632548387
1982,8,0.8475525412903228,0.27515641296991716,0.04941955065606598,0.8897269636574515,8.0,31.0,25.806451612903224,0.0,0.2828292325997742,-0.44387228515161287
1982,9,0.867028632,0.38168392733468937,0.06968563227945734,0.9447566785936133,12.0,30.0,40.0,1.0,-0.24643223462999997,-0.022708224246666662
1982,10,0.8961542580645162,0.4672264530377384,0.08391634821274177,1.0071499685588174,12.0,31.0,38.70967741935484,0.0,-0.45477209992580647,-0.4509091546193548
1982,11,1.4591116116666667,0.38968629344449784,0.07114665775670967,1.508575571752724,26.0,30.0,86.66666666666667,4.0,-0.2514270933066667,-0.29028908829
1982,12,1.1253084548387098,0.5272554030739713,0.09469786591434957,1.2390922858259785,13.0,31.0,41.935483870967744,3.0,0.23909368257774194,-0.7382423919354839
1983,1,1.117295640967742,0.3468122112776456,0.062289311953095214,1.1682244222893208,16.0,31.0,51.61290322580645,0.0,-0.4094749716129032,0.43228224765806444
1983,2,0.9090125164392857,0.4976682336067276,0.09405045582429988,1.032052293996658,16.0,28.0,57.142857142857146,5.0,0.16071012608928575,0.13189372103821428
1983,3,0.7868987441935487,0.2978762899190488,0.05350016101752593,0.8396890201023351,7.0,31.0,22.580645161290324,0.0,-0.4828202978129032,0.4572300212964516
1983,4,1.0557689343333334,0.24280989180170634,0.04433081830839442,1.082422960218512,18.0,30.0,60.0,5.0,-0.09499129577333328,-0.3669197752166667
1983,5,0.8622527793548388,0.266226733225184,0.0478157328285108,0.9011493686858855,5.0,31.0,16.129032258064516,5.0,0.5196862906451614,-0.06690816455161291
1983,6,1.064609285666667,0.4487448569533039,0.08192922690591785,1.1524115929425258,17.0,30.0,56.666666666666664,12.0,0.6107852345566667,-0.21376102621666665
1983,7,0.8894303893548388,0.32565693870896045,0.058489712833937765,0.9453664965132809,9.0,31.0,29.032258064516128,0.0,0.13351549916290323,-0.6060539283483871
1983,8,1.1866414248387096,0.5542639057418667,0.09954873619330787,1.3059159228196076,18.0,31.0,58.064516129032256,9.0,0.6564902552516129,-0.7959261803741934
1983,9,1.501571216,0.25377815170863177,0.04633333943092861,1.522160533144105,29.0,30.0,96.66666666666667,13.0,0.318467133,-0.76458265094
1983,10,1.1446224545161292,0.23850112241774027,0.04283606612556306,1.1684213367685203,24.0,31.0,77.41935483870968,13.0,0.4684016616612903,0.27647464928064514
1983,11,1.2615855596733334,0.6651989435626942,0.12144815553929783,1.421034167220938,20.0,30.0,66.66666666666667,3.0,0.022776419793333343,1.0441869480366666
1983,12,1.1142831458645162,0.5566387438382417,0.099975269706872,1.2415629527923973,16.0,31.0,51.61290322580645,0.0,-0.5937129248374194,-0.11031283320000002
1984,1,1.196929576129032,0.3556380298898747,0.06387447577057814,1.2470119766311027,21.0,31.0,67.74193548387096,0.0,-0.2754782940883871,-0.9712961234903227
1984,2,0.970786821034483,0.44643346090344965,0.08290061249601775,1.0652968484681882,15.0,29.0,51.724137931034484,0.0,-0.20038817022068964,-0.5178929793482758
1984,3,1.1145052238709676,0.4424052156463991,0.079458322374392,1.1964658974965647,20.0,31.0,64.51612903225806,0.0,-0.9586402480580645,0.29449318548709674
1984,4,0.9875518263333334,0.3563176641544854,0.06505440743165386,1.0478496130440318,13.0,30.0,43.333333333333336,6.0,0.026062274633333347,-0.21817958680133334
1984,5,0.5988378038709677,0.2111911341773713,0.037931047439303915,0.6338530161956204,1.0,31.0,3.225806451612903,0.0,-0.0007068354451612957,0.38306768124838714
1984,6,0.9397037393866666,0.5976751743105063,0.10912005834356549,1.1083102204128028,16.0,30.0,53.333333333333336,0.0,0.34085304808500005,0.6558140722966667
1984,7,1.0804282022580645,0.5113087927771015,0.09183377015567698,1.191775289416912,17.0,31.0,54.83870967741935,5.0,0.14113534563225805,0.5411522738719355
1984,8,1.601658936451613,0.5756781166564979,0.10339484201229528,1.698830818344704,27.0,31.0,87.09677419354838,3.0,0.6842389584225806,1.373123024148387
1984,9,1.0630775066666664,0.655231399564314,0.11962833930901848,1.2430410421984435,15.0,30.0,50.0,1.0,-0.6461709166199998,0.3342417769466667
1984,10,1.2993950003225807,0.48592623689667835,0.0872749285405621,1.3845341315461046,20.0,31.0,64.51612903225806,3.0,-0.29489538738064514,0.6704498044612904
1984,11,2.1089026766666668,0.4942320462001767,0.09023401344859074,2.1641611857622816,30.0,30.0,100.0,0.0,-1.0162471547299998,-1.4571046816666666
1984,12,1.0852704222580647,0.6065893553863276,0.10894666438038808,1.2385044044397198,18.0,31.0,58.064516129032256,10.0,0.7295308723483873,-0.19956883965161282
1985,1,1.5490846358064516,0.6336570361080675,0.11380816335158048,1.6698000330145546,23.0,31.0,74.19354838709677,0.0,-1.05654301023871,0.07708085248064518
1985,2,3.0358903535714283,0.9393763133757587,0.17752543662120965,3.1729391447665574,28.0,28.0,100.0,12.0,1.8035944939607143,-1.0300451864285713
1985,3,1.4479410300000002,0.6100055170959622,0.10956022513601929,1.5673661073001157,20.0,31.0,64.51612903225806,2.0,-0.3815975864451613,0.9723197652290324
1985,4,1.2419271546666666,0.35788992083250937,0.06534146091456781,1.290813211280971,20.0,30.0,66.66666666666667,9.0,0.32163892672666666,-0.03134130866666666
1985,5,1.008298991935484,0.2206058518495222,0.03962198065030739,1.031389304607001,17.0,31.0,54.83870967741935,6.0,0.07722473797741934,-0.21916522736451616
1985,6,1.3506311523400003,0.6037919467670103,0.11023682309475,1.4753362557349254,22.0,30.0,73.33333333333333,12.0,0.6601976577666666,0.60114373189
1985,7,0.6693515454838708,0.4215733320082968,0.075716805621784,0.7874150945014053,6.0,31.0,19.35483870967742,0.0,-0.5206473064225808,-0.007260312703225797
1985,8,0.4792799857580646,0.1452124707841866,0.02608092967324806,0.5001157381315627,0.0,31.0,0.0,0.0,0.06333656782516128,-0.14187857986774194
1985,9,0.53988579226,0.3172294403778962,0.057917906799904634,0.623503570638211,4.0,30.0,13.333333333333334,0.0,-0.41262328801666676,-0.01285264697333333
1985,10,1.4316176822580646,0.9157367047969043,0.16447116744205162,1.6914644943794988,16.0,31.0,51.61290322580645,0.0,-0.8567023551967741,0.4077232012838709
1985,11,1.6309367589999997,0.5637454616364117,0.10292536867647531,1.7225475395053358,23.0,30.0,76.66666666666667,7.0,0.17898044300366667,0.007206359659999987
1985,12,0.7487964512903227,0.4920151991493288,0.08836853844497901,0.8916087051347314,4.0,31.0,12.903225806451612,0.0,-0.1679700453806452,-0.1493700629935484
1986,1,2.3874909677419356,0.6353338334609375,0.1141093250465804,2.4679427187288825,31.0,31.0,100.0,11.0,1.1374613851774191,-0.3307801629193548
1986,2,0.8936003021678571,0.5015741437482325,0.09478860345842753,1.0203495687094983,14.0,28.0,50.0,0.0,-0.6178745946307143,0.2281452610392857
1986,3,2.2457286967741936,0.5291408887686879,0.0950365091420163,2.3052669089743456,31.0,31.0,100.0,10.0,0.41309114390322577,-1.614877246129032
1986,4,1.1433316736666668,0.5097242632749649,0.09306249236780013,1.248345109773303,17.0,30.0,56.666666666666664,2.0,0.09290497054666667,0.8427792132966666
1986,5,1.714687411935484,0.49589374338699554,0.08906514555420934,1.7827313104413076,29.0,31.0,93.54838709677419,5.0,-0.2532756738709677,1.0254295897064514
1986,6,1.5753875636666665,0.4090625982183403,0.07468427082528585,1.625915263692432,28.0,30.0,93.33333333333333,11.0,0.48179456869000015,0.14428266377666668
1986,7,0.9115931906451612,0.4866252834310057,0.08740048100449073,1.0296443403550157,12.0,31.0,38.70967741935484,5.0,0.04741638874193549,0.4418365619612903
1986,8,1.5441499738709676,0.51123430574289,0.09182039188940035,1.6239854287546431,24.0,31.0,77.41935483870968,5.0,0.1872671,1.073971509648387
1986,9,1.2425125640000003,0.2923280745083055,0.05337156020008328,1.2753213914168446,23.0,30.0,76.66666666666667,7.0,0.18767542055,-0.13695301836999998
1986,10,1.0221219799999999,0.672954705394592,0.12086623311273503,1.2177818898328963,9.0,31.0,29.032258064516128,0.0,-0.1374678316,-0.8735824784419356
1986,11,1.9165936733333333,0.46694545968893736,0.0852521871320834,1.970812379597477,30.0,30.0,100.0,10.0,0.23258862533333322,-0.16153345491667997
1986,12,0.9327862603225807,0.43911805743184545,0.07886793133045729,1.0279565774958381,14.0,31.0,45.16129032258065,0.0,-0.7086012870967741,-0.43048075200967734
1987,1,1.0033552251612903,0.35409682731279135,0.06359766761623666,1.0621024468690499,16.0,31.0,51.61290322580645,3.0,0.36258140743548384,-0.8003528023645159
1987,2,1.4592089207142855,0.4739555073693531,0.08956917178633922,1.531633722769057,23.0,28.0,82.14285714285714,0.0,-0.09102098549321432,1.4235188950000002
1987,3,1.6611699132258064,0.4431280593713168,0.079588148939924,1.7174148258813708,28.0,31.0,90.3225806451613,2.0,-0.7999275793612904,-0.676997386451613
1987,4,1.1510604663333335,0.3152419689809455,0.0575550458277359,1.1920591901672757,22.0,30.0,73.33333333333333,0.0,-0.4491008303333333,0.16821637922333332
1987,5,1.407199197419355,0.7154009370335037,0.12848980136614022,1.5733716830015028,20.0,31.0,64.51612903225806,0.0,-0.5912705783225808,-0.04086018447741932
1987,6,1.224225099666667,0.5761039454228462,0.1051817087919393,1.348910545114552,22.0,30.0,73.33333333333333,16.0,0.9535052040899998,0.038074405312333325
1987,7,1.0926803877419355,0.41771302554726514,0.07502347411393451,1.1673928558114413,20.0,31.0,64.51612903225806,2.0,-0.5358177657235484,0.36844308214516125
1987,8,1.9325728870967742,0.2668778408190843,0.04793267520456519,1.9503241280642434,31.0,31.0,100.0,13.0,0.5358127992967742,-1.0349530157903228
1987,9,1.2351589413333335,0.2622738692197475,0.047884438138605184,1.261789314194461,21.0,30.0,70.0,10.0,0.5718520533436667,-0.5712664760266666
1987,10,0.9263169303225807,0.2720860100277041,0.0488680900082859,0.9642125087520835,10.0,31.0,32.25806451612903,6.0,0.5540051558064516,-0.41457979354548385
1987,11,1.7967502003333335,0.6747643547829424,0.12319455270501216,1.9153175504514457,26.0,30.0,86.66666666666667,11.0,1.214959638407,0.16363020906666667
1987,12,1.5608294738451614,0.5386426152477889,0.09674306959607104,1.6483219624423715,26.0,31.0,83.87096774193549,7.0,0.5041553212967743,0.49034348965806446
1988,1,1.373614548387097,0.6259410646465621,0.11242233396680683,1.505317362809921,20.0,31.0,64.51612903225806,0.0,-0.36073891061935487,-0.8158036815290322
1988,2,1.9930998237931037,0.9929392870522167,0.18438419669844217,2.2190939149535187,24.0,29.0,82.75862068965517,0.0,-0.8323223444793103,1.1828199600068965
1988,3,2.8146703032258054,0.6767271653967426,0.12154378693080521,2.8923270354691364,31.0,31.0,100.0,8.0,0.38358045419354847,-1.0667726125806452
1988,4,1.9655137083333332,0.5978032003722059,0.10914343259754597,2.051511763344858,28.0,30.0,93.33333333333333,0.0,-1.176346513653333,0.1389865593266667
1988,5,1.2091317461290323,0.4463991695994201,0.08017565768040537,1.286407269114882,21.0,31.0,67.74193548387096,7.0,0.35654154421000006,-0.08583076677419349
1988,6,0.9826823632166666,0.549522330937199,0.10032859216904097,1.1214158875141387,14.0,30.0,46.666666666666664,0.0,-0.7709450599200002,-0.2298404627033333
1988,7,0.8084525750774192,0.4307167134038834,0.07735900539888432,0.9127584771660292,5.0,31.0,16.129032258064516,0.0,-0.18334319556451617,-0.30750160418709677
1988,8,1.1006528670967741,0.3671103961460275,0.06593497357697625,1.1583865313729462,21.0,31.0,67.74193548387096,0.0,-0.7028026735483871,-0.703854838064516
1988,9,1.2709277959166665,0.6972137842621492,0.12729323901463982,1.4440086407982138,16.0,30.0,53.333333333333336,12.0,0.6965703772766666,-0.20859827405400003
1988,10,1.571387193225806,0.6782021175305651,0.12180869615427545,1.707155079305397,23.0,31.0,74.19354838709677,5.0,0.5529855609677421,1.2445126012903232
1988,11,0.6991197353333334,0.3029528800129994,0.055311375414758585,0.7599273015166967,8.0,30.0,26.666666666666668,4.0,0.23995780098333333,0.2812797076666666
1988,12,0.8415740019354838,0.4355547517437904,0.07822794273614044,0.9443702300875286,11.0,31.0,35.483870967741936,0.0,-0.33777252179838707,0.4904733226322581
1989,1,1.8410741903225807,0.43609370125841024,0.07832474092649092,1.8903960234585777,31.0,31.0,100.0,6.0,-0.1896039348870968,-0.9421571667451614
1989,2,1.035010039642857,0.4671093209923493,0.08827536417328563,1.1320973279711934,15.0,28.0,53.57142857142857,2.0,-0.28592155265357144,0.5756778210714285
1989,3,1.188856972903226,0.3697057653577305,0.06640111564811516,1.2432433980520678,22.0,31.0,70.96774193548387,0.0,-0.8042513355219356,0.12335397061935481
1989,4,1.52454488,0.4134316344861855,0.07548194406477152,1.577803943349216,29.0,30.0,96.66666666666667,12.0,0.59934318167,0.5119626643333334
1989,5,1.2626754829032256,0.3775913400502141,0.06781740667241337,1.3161783293148535,21.0,31.0,67.74193548387096,12.0,0.37389293032806453,0.11209336518064515
1989,6,0.8109816979999999,0.31793678817738935,0.05804705024849932,0.8691407571417679,9.0,30.0,30.0,3.0,-0.08648831022666668,0.21807868134133332
1989,7,1.1306545196774194,0.42507237863920233,0.07634525294873357,1.2055030370352282,16.0,31.0,51.61290322580645,6.0,0.15993031436451613,0.22419020612903226
1989,8,0.5617270645290324,0.3090638086620468,0.05550949870029229,0.6387303252571745,3.0,31.0,9.67741935483871,0.0,-0.15618981389935482,0.042441683973870964
1989,9,1.1059220063333335,0.5976008004176963,0.10910647959063831,1.2523122521414354,17.0,30.0,56.666666666666664,0.0,-0.6179317941753334,-0.7395093040033334
1989,10,1.2285209145161289,0.4464100726569158,0.0801776159273399,1.3046521146563579,22.0,31.0,70.96774193548387,17.0,0.8325813783999999,0.014147773225806511
